Community,Humidity,LGA,Latitude,Longitude,Month,NDVI,PopulationDensity,Rainfall,Temperature,Year,Month_Num,prevalence
Ibeju,86.34961118256818,Ibeju-Lekki,6.4667,3.6667,2022-10,0.4429,721.3165893554686,217.33247756958008,26.31709554938857,2022,10,26.573714299672034
Lekki Free Zone,86.34961118256818,Ibeju-Lekki,6.4502,3.6832,2022-10,0.6847000000000001,730.3173828,217.33247756958008,26.31709554938857,2022,10,27.95487985691056
Akodo,86.41818535988236,Ibeju-Lekki,6.4756,3.6501,2022-10,0.4936,1351.589844,211.2864161,26.31706404737247,2022,10,28.225789102978002
Orimedu,86.34961118256818,Ibeju-Lekki,6.4603,3.6705,2022-10,0.5494,873.1000366210938,217.33247756958008,26.31709554938857,2022,10,28.84852411699982
Eleko,86.41818535988236,Ibeju-Lekki,6.4801,3.6408,2022-10,0.0914,1107.6112060546875,211.2864161,26.31706404737247,2022,10,26.211108847343482
Ogba,87.73423548562401,Ifako-Ijaye,6.6333,3.3333,2022-10,0.0376,12061.75391,179.50935316085815,25.962689992433013,2022,10,24.011880723312913
Iju Ishaga,87.73423548562401,Ifako-Ijaye,6.6502,3.3201,2022-10,0.0565,28389.60547,179.50935316085815,25.962689992433013,2022,10,25.327646365484096
Ojodu,87.73423548562401,Ifako-Ijaye,6.6403,3.3405,2022-10,0.0413,11477.36816,179.50935316085815,25.962689992433013,2022,10,23.76939705622617
Alagbado,87.69257516213358,Ifako-Ijaye,6.6601,3.3108,2022-10,0.039,29026.18164,202.5929069519043,25.799480672036395,2022,10,25.90448401758745
Ijaiye,87.73423548562401,Ifako-Ijaye,6.6205,3.3254,2022-10,0.0242,18660.7168,179.50935316085815,25.962689992433013,2022,10,25.543525239462824
Maryland,87.98051594018465,Ikeja,6.575,3.365,2022-10,0.1635,25513,237.44688320159912,26.04507301494641,2022,10,29.368187056365688
Oregun,87.98051594018465,Ikeja,6.5667,3.3702,2022-10,0.1494,29538.03516,237.44688320159912,26.04507301494641,2022,10,28.421946432762912
Alausa,87.73423548562401,Ikeja,6.5833,3.3501,2022-10,0.0392,29430.25586,168.88918113708496,25.962689992433013,2022,10,25.327405866650633
Ojota,87.98051594018465,Ikeja,6.5603,3.3805,2022-10,0.2153,25997.7793,237.44688320159912,26.04507301494641,2022,10,29.05527272320964
Onigbongbo,87.98051594018465,Ikeja,6.5901,3.3608,2022-10,0.093,25328.87695,237.44688320159912,26.04507301494641,2022,10,24.205658990774698
Odogunyan,88.54100733326095,Ikorodu,6.6833,3.5167,2022-10,0.1038,3052.742188,215.55200624465945,25.82478729166013,2022,10,26.721979198652228
Igbogbo,88.54100733326095,Ikorodu,6.6702,3.5301,2022-10,0.0574,3572.070801,215.55200624465945,25.82478729166013,2022,10,23.024779449839397
Imota,88.80041519213371,Ikorodu,6.6603,3.5505,2022-10,0.1448,1285.665527,236.3518223762512,25.797685057117064,2022,10,26.106275005031986
Ijede,88.54100733326095,Ikorodu,6.6901,3.5408,2022-10,0.0715,1270.9117431640625,215.55200624465945,25.82478729166013,2022,10,26.656046696187094
Agura,88.54100733326095,Ikorodu,6.6756,3.5203,2022-10,0.1031,3621.723633,215.55200624465945,25.82478729166013,2022,10,24.639240321517452
Ketu,87.98051594018465,Kosofe,6.5833,3.3833,2022-10,0.0331,25533.94531,237.44688320159912,26.04507301494641,2022,10,25.203452839592472
Mile 12,87.98051594018465,Kosofe,6.5702,3.3901,2022-10,0.298,16760.66211,237.44688320159912,26.04507301494641,2022,10,28.039950765312266
Ojodu Berger,87.98051594018465,Kosofe,6.5903,3.3705,2022-10,0.6249,22570.35742,237.44688320159912,26.04507301494641,2022,10,27.90429629901774
Magodo,87.98051594018465,Kosofe,6.6001,3.3608,2022-10,0.0664,28963.81055,214.04632234573364,26.04507301494641,2022,10,27.361053465360996
Alapere,87.98051594018465,Kosofe,6.5656,3.3954,2022-10,0.3906,17359.45313,237.44688320159912,26.04507301494641,2022,10,25.67703846851703
Idumota,86.66710992089556,Lagos Island,6.4556,3.4,2022-10,0.0276,15736.19824,194.8036747,26.277762657083542,2022,10,25.329522354947446
Ebute Elefun,86.66710992089556,Lagos Island,6.4503,3.4102,2022-10,0.0265,15303.74219,224.3494367599488,26.277762657083542,2022,10,22.372131501200975
Isale Eko,86.66710992089556,Lagos Island,6.4601,3.3954,2022-10,0.017,10023.75195,194.8036747,26.277762657083542,2022,10,23.532402441784487
Obalende,85.61003525712513,Lagos Island,6.4456,3.4205,2022-10,0.2558,6374.598633,223.0110659599304,26.381976576774434,2022,10,26.662437351325163
Dolphin Estate,86.66710992089556,Lagos Island,6.4654,3.4056,2022-10,0.186025,3760.239013671875,224.3494367599488,26.277762657083542,2022,10,28.079412773070974
Yaba,86.66710992089556,Lagos Mainland,6.5167,3.3833,2022-10,0.2916,17687.57617,239.02399063110352,26.277762657083542,2022,10,25.754993490574563
Ebute Metta,86.66710992089556,Lagos Mainland,6.5002,3.3901,2022-10,0.1138,16753.43164,239.02399063110352,26.277762657083542,2022,10,24.352442525805447
Iwaya,86.66710992089556,Lagos Mainland,6.5103,3.3705,2022-10,0.0453,25421.75391,239.02399063110352,26.277762657083542,2022,10,26.434361445841287
Makoko,86.66710992089556,Lagos Mainland,6.4901,3.4008,2022-10,0.186025,7810.135742,224.3494367599488,26.277762657083542,2022,10,26.264121915711392
Otto,86.66710992089556,Lagos Mainland,6.5205,3.3603,2022-10,0.0256,27635.09375,239.02399063110352,26.277762657083542,2022,10,25.194471106255328
Idi Araba,85.76442318662086,Mushin,6.5333,3.3333,2022-10,0.0294,63879.60156,168.6572790145874,26.21231721857549,2022,10,21.190796219711448
Itire,85.76442318662086,Mushin,6.5202,3.3401,2022-10,0.0404,26604.125,168.6572790145874,26.21231721857549,2022,10,26.076149050330176
Ilupeju,85.76442318662086,Mushin,6.5403,3.3505,2022-10,0.0261,55856.90234,168.6572790145874,26.21231721857549,2022,10,21.87192617492381
Papa Ajao,85.76442318662086,Mushin,6.5301,3.3208,2022-10,0.0249,32508.74414,168.6572790145874,26.21231721857549,2022,10,25.14975780300027
Ladipo,85.76442318662086,Mushin,6.5105,3.3303,2022-10,0.0228,29023.78516,168.6572790145874,26.21231721857549,2022,10,26.132023372437974
Iba,85.61894368,Ojo,6.4667,3.2167,2022-10,0.1235,4076.252441,153.91331577301025,26.146170860208542,2022,10,26.154466545039828
Okokomaiko,85.61894368,Ojo,6.4502,3.2001,2022-10,0.2137,6108.10791,153.91331577301025,26.146170860208542,2022,10,27.465471999423276
Ajangbadi,85.61894368,Ojo,6.4756,3.2305,2022-10,0.2813,2386.742431640625,153.91331577301025,26.146170860208542,2022,10,28.156573385108466
Ilogbo,85.61894368,Ojo,6.4603,3.2108,2022-10,0.2429,8872.575195,153.91331577301025,26.146170860208542,2022,10,26.288751555056525
Shibiri,85.61894368,Ojo,6.4801,3.2254,2022-10,0.1672,2386.742431640625,153.91331577301025,26.146170860208542,2022,10,27.247844888450608
Isolo,85.76442318662086,Oshodi-Isolo,6.5333,3.3167,2022-10,0.0353,22774.2832,168.6572790145874,26.21231721857549,2022,10,25.90602527244135
Ejigbo,87.73423548562401,Oshodi-Isolo,6.5502,3.3101,2022-10,0.0428,13347.73047,168.88918113708496,25.962689992433013,2022,10,26.40570685222388
Okota,85.76442318662086,Oshodi-Isolo,6.5203,3.3205,2022-10,0.0444,24174.91211,168.6572790145874,26.21231721857549,2022,10,25.789232343346633
Mafoluku,85.76442318662086,Oshodi-Isolo,6.5401,3.3308,2022-10,0.0358,40985.85938,168.6572790145874,26.21231721857549,2022,10,25.498389916542155
Ajao Estate,85.76442318662086,Oshodi-Isolo,6.5305,3.3003,2022-10,0.0639,20912.54492,163.45124435424805,26.21231721857549,2022,10,24.89982470145752
Bariga,86.66710992089556,Shomolu,6.5333,3.3833,2022-10,0.0925,30146.36328,239.02399063110352,26.277762657083542,2022,10,24.162804083171128
Gbagada,86.66710992089556,Shomolu,6.5202,3.3901,2022-10,0.4316,17687.57617,239.02399063110352,26.277762657083542,2022,10,28.030103723577746
Abule Ijesha,86.66710992089556,Shomolu,6.5403,3.3705,2022-10,0.0375,37081.16797,239.02399063110352,26.277762657083542,2022,10,26.01168572253012
Pedro,86.66710992089556,Shomolu,6.5101,3.3808,2022-10,0.7211000000000001,23206.38086,239.02399063110352,26.277762657083542,2022,10,27.016975289783836
Onipanu,86.66710992089556,Shomolu,6.5305,3.3603,2022-10,0.0346,27363.66016,239.02399063110352,26.277762657083542,2022,10,24.943169669381344
Aguda,85.76442318662086,Surulere,6.5,3.35,2022-10,0.0573,24683.78125,168.6572790145874,26.21231721857549,2022,10,24.83622170724774
Ijesha,85.76442318662086,Surulere,6.5102,3.3401,2022-10,0.0516,26774.75977,168.6572790145874,26.21231721857549,2022,10,24.78853402204939
Coker,86.66710992089556,Surulere,6.4903,3.3605,2022-10,0.075,23246.90234,194.8036747,26.277762657083542,2022,10,24.446139865683932
Itire-Ikate,85.76442318662086,Surulere,6.5201,3.3308,2022-10,0.0405,21109.36523,168.6572790145874,26.21231721857549,2022,10,26.170596519016698
Obele,86.66710992089556,Surulere,6.5005,3.3703,2022-10,0.0913,19471.44141,239.02399063110352,26.277762657083542,2022,10,23.852709291809866
Orile Agege,83.35470491,Agege,6.6225,3.3105,2022-11,0.20795,27114.00586,113.20076847076416,27.136775334676145,2022,11,26.437851002626147
Dopemu,83.35470491,Agege,6.6167,3.3142,2022-11,0.1806,27114.00586,113.20076847076416,27.136775334676145,2022,11,26.173661916842516
Onipetesi,83.35470491,Agege,6.6278,3.3068,2022-11,0.22805,44994.89063,113.20076847076416,27.136775334676145,2022,11,21.1621537
Isale Odo,83.35470491,Agege,6.6189,3.3201,2022-11,0.17555,31679.82422,113.20076847076416,27.136775334676145,2022,11,26.639285090854138
Mangoro,83.35470491,Agege,6.6302,3.3165,2022-11,0.1988,44820.63281,113.20076847076416,27.136775334676145,2022,11,20.049591425900708
Ajegunle,82.40633319,Ajeromi-Ifelodun,6.4531,3.3398,2022-11,0.18945,52191.71094,113.52151679992676,27.32814360724558,2022,11,21.563742356247875
Amukoko,83.62097496220595,Ajeromi-Ifelodun,6.4467,3.3332,2022-11,0.16085,11885.57422,119.69558191299438,27.283807373046898,2022,11,27.057159682545347
Ijora,82.40633319,Ajeromi-Ifelodun,6.4603,3.3465,2022-11,0.1828,43028.61719,113.52151679992676,27.32814360724558,2022,11,19.45654164155974
Alayabiagba,82.40633319,Ajeromi-Ifelodun,6.4505,3.3278,2022-11,0.2314,68957.99219,113.52151679992676,27.32814360724558,2022,11,18.163597372616774
Tolu,82.40633319,Ajeromi-Ifelodun,6.4558,3.3421,2022-11,0.13395,37231.81641,113.52151679992676,27.32814360724558,2022,11,23.86624422531983
Ipaja,83.35470491,Alimosho,6.6167,3.2583,2022-11,0.49225,12306.83789,138.84921979904175,27.136775334676145,2022,11,24.446579260326825
Egbeda,83.35470491,Alimosho,6.6056,3.2654,2022-11,0.26055,18111.0625,138.84921979904175,27.136775334676145,2022,11,26.31120180670696
Idimu,83.35470491,Alimosho,6.6278,3.2701,2022-11,0.25,15481.80957,138.84921979904175,27.136775334676145,2022,11,23.52394018438508
Akowonjo,83.35470491,Alimosho,6.6112,3.2527,2022-11,0.18645,16352.66016,138.84921979904175,27.136775334676145,2022,11,26.863602302239435
Abule Egba,83.13839778237606,Alimosho,6.6223,3.2478,2022-11,0.2418,7288.07666,151.48237323760986,27.03120892842611,2022,11,23.80254765
Festac Town,82.40633319,Amuwo-Odofin,6.4667,3.2833,2022-11,0.16165,6223.310059,112.95412254333496,27.32814360724558,2022,11,27.164285073538963
Satellite Town,82.40633319,Amuwo-Odofin,6.4503,3.2665,2022-11,0.28005,6147.958008,112.95412254333496,27.32814360724558,2022,11,25.55220362528434
Kirikiri,82.40633319,Amuwo-Odofin,6.4601,3.3002,2022-11,0.38525,9774.135742,112.95412254333496,27.32814360724558,2022,11,24.075241219736395
Ijegun,82.40633319,Amuwo-Odofin,6.4725,3.2754,2022-11,0.2385,6560.378906,112.95412254333496,27.32814360724558,2022,11,25.140857453672016
Agboju,82.40633319,Amuwo-Odofin,6.4556,3.2908,2022-11,0.29,5521.639648,112.95412254333496,27.32814360724558,2022,11,26.266925513543427
Apapa Wharf,81.88497954490799,Apapa,6.4389,3.3667,2022-11,0.1865,6621.325195,129.4336061477661,27.580254067315025,2022,11,25.269933212713045
Ijora Oloye,81.88497954490799,Apapa,6.4456,3.3554,2022-11,0.35695,10538.95508,129.4336061477661,27.580254067315025,2022,11,25.175689310622264
Olodi,81.88497954490799,Apapa,6.4321,3.3602,2022-11,0.1849,2067.273926,129.4336061477661,27.580254067315025,2022,11,27.310506728352273
Tincan Island,83.62097496220595,Apapa,6.4278,3.3501,2022-11,0.186025,1358.343505859375,119.69558191299438,27.283807373046898,2022,11,24.007792220139983
Sari Iganmu,81.88497954490799,Apapa,6.4403,3.3705,2022-11,0.011,6621.325195,129.4336061477661,27.580254067315025,2022,11,25.14021433662259
Badagry Town,81.66289262167737,Badagry,6.4167,2.8833,2022-11,0.15685,1841.502441,96.19386578,27.40273128,2022,11,27.043916266693643
Topo,81.66289262167737,Badagry,6.4002,2.8701,2022-11,0.5506,581.0872192382812,126.1106457710266,27.40273128,2022,11,24.76051166679787
Ajido,81.66289262167737,Badagry,6.4256,2.8954,2022-11,0.5898,1825.1571044921875,96.19386578,27.40273128,2022,11,23.834023124641483
Iworo,81.66289262167737,Badagry,6.4103,2.8608,2022-11,0.679,781.3859863,96.19386578,27.40273128,2022,11,24.954278927042715
Seme,81.66289262167737,Badagry,6.4301,2.9056,2022-11,0.47775,1364.1773681640625,100.31536865234376,27.40273128,2022,11,26.08598686230493
Epe Town,84.46733129824474,Epe,6.5833,3.9833,2022-11,0.2487,2684.831543,106.7135796546936,27.236493216620545,2022,11,25.755944967522616
Ejinrin,84.46733129824474,Epe,6.5701,3.9702,2022-11,0.64635,183.76519775390625,106.7135796546936,27.236493216620545,2022,11,27.27129453395877
Ise,84.46733129824474,Epe,6.5954,3.9956,2022-11,0.3589,1798.640137,106.7135796546936,27.236493216620545,2022,11,24.249304141257042
Odomola,84.46733129824474,Epe,6.5608,3.9603,2022-11,0.56665,326.5197754,106.7135796546936,27.236493216620545,2022,11,25.748050655865367
Agbowa,84.46733129824474,Epe,6.5756,3.9754,2022-11,0.14675,1856.0240478515625,106.7135796546936,27.236493216620545,2022,11,24.52672900789162
Victoria Island,81.88497954490799,Eti-Osa,6.4286,3.4186,2022-11,0.29545,6075.92627,123.53662300109865,27.580254067315025,2022,11,25.782846656581434
Lekki Phase 1,83.62097496220595,Eti-Osa,6.4167,3.4667,2022-11,0.186025,2812.932617,112.4118013381958,27.283807373046898,2022,11,26.919794274373267
Ikoyi,81.88497954490799,Eti-Osa,6.4444,3.4333,2022-11,0.0889,6226.674316,123.53662300109865,27.580254067315025,2022,11,23.33113972115673
Ajah,83.62097496220595,Eti-Osa,6.4003,3.4832,2022-11,0.186025,2198.556641,126.1106457710266,27.283807373046898,2022,11,23.23284082258466
Sangotedo,83.62097496220595,Eti-Osa,6.3901,3.5005,2022-11,0.186025,1732.330566,126.1106457710266,27.283807373046898,2022,11,26.093402073380012
Ibeju,83.26009130993955,Ibeju-Lekki,6.4667,3.6667,2022-11,0.29145,721.3165893554686,95.70244216918944,27.47704226175955,2022,11,24.895743018421662
Lekki Free Zone,83.26009130993955,Ibeju-Lekki,6.4502,3.6832,2022-11,0.41085,730.3173828,95.70244216918944,27.47704226175955,2022,11,24.51547393187828
Akodo,83.43486093324532,Ibeju-Lekki,6.4756,3.6501,2022-11,0.39885,1351.589844,93.80913734436037,27.461354870266405,2022,11,25.422536022684923
Orimedu,83.26009130993955,Ibeju-Lekki,6.4603,3.6705,2022-11,0.43295,873.1000366210938,95.70244216918944,27.47704226175955,2022,11,23.231312204013165
Eleko,83.43486093324532,Ibeju-Lekki,6.4801,3.6408,2022-11,0.3079,1107.6112060546875,93.80913734436037,27.461354870266405,2022,11,25.26163408556088
Ogba,83.35470491,Ifako-Ijaye,6.6333,3.3333,2022-11,0.2503,12061.75391,113.20076847076416,27.136775334676145,2022,11,26.61075364790153
Iju Ishaga,83.35470491,Ifako-Ijaye,6.6502,3.3201,2022-11,0.2685,28389.60547,113.20076847076416,27.136775334676145,2022,11,24.687557233787636
Ojodu,83.35470491,Ifako-Ijaye,6.6403,3.3405,2022-11,0.24315,11477.36816,113.20076847076416,27.136775334676145,2022,11,25.750761095948224
Alagbado,82.49903322715201,Ifako-Ijaye,6.6601,3.3108,2022-11,0.22605,29026.18164,119.17039918899536,27.034824922349745,2022,11,25.40643037296959
Ijaiye,83.35470491,Ifako-Ijaye,6.6205,3.3254,2022-11,0.15315,18660.7168,113.20076847076416,27.136775334676145,2022,11,25.67023546845376
Maryland,83.99876966032384,Ikeja,6.575,3.365,2022-11,0.27365,25513,98.38703060150146,27.17782894,2022,11,24.963948165320012
Oregun,83.99876966032384,Ikeja,6.5667,3.3702,2022-11,0.3269,29538.03516,98.38703060150146,27.17782894,2022,11,24.90780978304236
Alausa,83.35470491,Ikeja,6.5833,3.3501,2022-11,0.3537,29430.25586,97.47407150268556,27.136775334676145,2022,11,24.512715736084793
Ojota,83.99876966032384,Ikeja,6.5603,3.3805,2022-11,0.36695,25997.7793,98.38703060150146,27.17782894,2022,11,25.21114407
Onigbongbo,83.99876966032384,Ikeja,6.5901,3.3608,2022-11,0.29965,25328.87695,98.38703060150146,27.17782894,2022,11,23.512396801313738
Odogunyan,83.57053118916475,Ikorodu,6.6833,3.5167,2022-11,0.32605,3052.742188,105.28016638755798,27.06831287807887,2022,11,23.24068471084406
Igbogbo,83.57053118916475,Ikorodu,6.6702,3.5301,2022-11,0.2646,3572.070801,105.28016638755798,27.06831287807887,2022,11,25.036599205758673
Imota,83.91687577669391,Ikorodu,6.6603,3.5505,2022-11,0.7009500000000001,1285.665527,102.5858509540558,27.05995784,2022,11,23.174494797780955
Ijede,83.57053118916475,Ikorodu,6.6901,3.5408,2022-11,0.53525,1270.9117431640625,105.28016638755798,27.06831287807887,2022,11,24.977206430998198
Agura,83.57053118916475,Ikorodu,6.6756,3.5203,2022-11,0.3967,3621.723633,105.28016638755798,27.06831287807887,2022,11,24.37720901962914
Ketu,83.99876966032384,Kosofe,6.5833,3.3833,2022-11,0.25325,25533.94531,98.38703060150146,27.17782894,2022,11,23.291635127589714
Mile 12,83.99876966032384,Kosofe,6.5702,3.3901,2022-11,0.32555,16760.66211,98.38703060150146,27.17782894,2022,11,24.16225743274876
Ojodu Berger,83.99876966032384,Kosofe,6.5903,3.3705,2022-11,0.40175,22570.35742,98.38703060150146,27.17782894,2022,11,25.680487731290278
Magodo,83.99876966032384,Kosofe,6.6001,3.3608,2022-11,0.25815,28963.81055,103.11445331573486,27.17782894,2022,11,24.793002660024435
Alapere,83.99876966032384,Kosofe,6.5656,3.3954,2022-11,0.47035,17359.45313,98.38703060150146,27.17782894,2022,11,24.12725769880025
Idumota,82.73462934,Lagos Island,6.4556,3.4,2022-11,0.1693,15736.19824,108.26309061050416,27.460966957939945,2022,11,24.95720379160038
Ebute Elefun,82.73462934,Lagos Island,6.4503,3.4102,2022-11,0.23335,15303.74219,108.46890830993652,27.460966957939945,2022,11,24.509174706324885
Isale Eko,82.73462934,Lagos Island,6.4601,3.3954,2022-11,0.28615,10023.75195,108.26309061050416,27.460966957939945,2022,11,23.58068786257963
Obalende,81.88497954490799,Lagos Island,6.4456,3.4205,2022-11,0.35735,6374.598633,123.53662300109865,27.580254067315025,2022,11,23.140272026210926
Dolphin Estate,82.73462934,Lagos Island,6.4654,3.4056,2022-11,0.186025,3760.239013671875,108.46890830993652,27.460966957939945,2022,11,25.765675916972228
Yaba,82.73462934,Lagos Mainland,6.5167,3.3833,2022-11,0.3655,17687.57617,102.51760196685792,27.460966957939945,2022,11,24.797530679044094
Ebute Metta,82.73462934,Lagos Mainland,6.5002,3.3901,2022-11,0.18415,16753.43164,102.51760196685792,27.460966957939945,2022,11,24.686396921845216
Iwaya,82.73462934,Lagos Mainland,6.5103,3.3705,2022-11,0.1792,25421.75391,102.51760196685792,27.460966957939945,2022,11,23.790147685180397
Makoko,82.73462934,Lagos Mainland,6.4901,3.4008,2022-11,0.186025,7810.135742,108.46890830993652,27.460966957939945,2022,11,23.48233465338134
Otto,82.73462934,Lagos Mainland,6.5205,3.3603,2022-11,0.2126,27635.09375,102.51760196685792,27.460966957939945,2022,11,23.980934639468384
Idi Araba,82.40633319,Mushin,6.5333,3.3333,2022-11,0.257,63879.60156,114.3553581237793,27.32814360724558,2022,11,20.36343538744355
Itire,82.40633319,Mushin,6.5202,3.3401,2022-11,0.20515,26604.125,114.3553581237793,27.32814360724558,2022,11,26.420637896636997
Ilupeju,82.40633319,Mushin,6.5403,3.3505,2022-11,0.27485,55856.90234,114.3553581237793,27.32814360724558,2022,11,21.231822345219392
Papa Ajao,82.40633319,Mushin,6.5301,3.3208,2022-11,0.1032,32508.74414,114.3553581237793,27.32814360724558,2022,11,23.783346236070432
